GPU,Model,BatchSize,Optimizer,Epoch,Dataset,Resource,avg Idle time,avg Active time,avg Peak consumption,Execution Time
TitanX,lenet,64,adam,10,imagenet,CPU Util%,0.9921259842519685,0.007874015748031496,0.0,38.968996
TitanX,lenet,64,adam,20,imagenet,GPU Util%,0.896551724137931,0.10344827586206896,0.0,75.50296900000001
TitanX,lenet,64,adam,20,imagenet,GPU Mem Util%,0.8879310344827587,0.11206896551724138,0.0,75.50296900000001
TitanX,lenet,64,adam,20,imagenet,GPU Memory,0.9051724137931034,0.09482758620689655,0.9051724137931034,75.50296900000001
TitanX,lenet,64,adam,20,imagenet,CPU Util%,0.9956896551724138,0.004310344827586207,0.0,75.50296900000001
TitanX,densenet40-k12,8,sgd,10,imagenet,GPU Util%,0.2390134529147982,0.7609865470852017,0.0,2322.45041
TitanX,densenet40-k12,8,sgd,10,imagenet,GPU Mem Util%,0.2171898355754858,0.7828101644245142,0.0,2322.45041
TitanX,densenet40-k12,8,sgd,10,imagenet,GPU Memory,0.9955156950672646,0.004484304932735426,0.9955156950672646,2322.45041
TitanX,densenet40-k12,8,sgd,10,imagenet,CPU Util%,0.9998505231689088,0.00014947683109118088,0.0,2322.45041
TitanX,densenet40-k12,8,sgd,20,imagenet,GPU Util%,0.907779632721202,0.092220367278798,6.67779632721202e-05,5208.464518
TitanX,densenet40-k12,8,sgd,20,imagenet,GPU Mem Util%,0.9034390651085142,0.0965609348914858,0.0,5208.464518
TitanX,densenet40-k12,8,sgd,20,imagenet,GPU Memory,0.9979966611018364,0.002003338898163606,0.9979966611018364,5208.464518
TitanX,densenet40-k12,8,sgd,20,imagenet,CPU Util%,0.9999332220367279,6.67779632721202e-05,0.0,5208.464518
TitanX,densenet40-k12,8,adam,10,imagenet,GPU Util%,0.786336606278523,0.21366339372147697,0.0,2511.020588
TitanX,densenet40-k12,8,adam,10,imagenet,GPU Mem Util%,0.18503664776656065,0.8149633522334394,0.0,2511.020588
TitanX,densenet40-k12,8,adam,10,imagenet,GPU Memory,0.995159728944821,0.00484027105517909,0.995159728944821,2511.020588
TitanX,densenet40-k12,8,adam,10,imagenet,CPU Util%,0.9977873046604896,0.0022126953395104412,0.0,2511.020588
TitanX,densenet40-k12,8,adam,20,imagenet,GPU Util%,0.9252553989396095,0.07474460106039053,0.0,5377.679094
TitanX,densenet40-k12,8,adam,20,imagenet,GPU Mem Util%,0.9313332471227208,0.06866675287727919,0.0,5377.679094
TitanX,densenet40-k12,8,adam,20,imagenet,GPU Memory,0.9976723134617872,0.002327686538212854,0.9976723134617872,5377.679094
TitanX,densenet40-k12,8,adam,20,imagenet,CPU Util%,0.19985775248933144,0.8001422475106685,0.0,5377.679094
TitanX,densenet40-k12,16,sgd,10,imagenet,GPU Util%,0.832421537575583,0.16757846242441693,0.0,1202.481387
TitanX,densenet40-k12,16,sgd,10,imagenet,GPU Mem Util%,0.8367405701122949,0.16325942988770514,0.0,1202.481387
TitanX,densenet40-k12,16,sgd,10,imagenet,GPU Memory,0.9913619349265764,0.008638065073423552,0.9913619349265764,1202.481387
TitanX,densenet40-k12,16,sgd,10,imagenet,CPU Util%,0.9997120644975526,0.00028793550244745177,0.0,1202.481387
TitanX,densenet40-k12,16,sgd,20,imagenet,GPU Util%,0.4341512268402604,0.5658487731597396,0.0,2076.828404
TitanX,densenet40-k12,16,sgd,20,imagenet,GPU Mem Util%,0.5640126856952095,0.43598731430479054,0.0,2076.828404
TitanX,densenet40-k12,16,sgd,20,imagenet,GPU Memory,0.9949924887330996,0.005007511266900351,0.9949924887330996,2076.828404
TitanX,densenet40-k12,16,sgd,20,imagenet,CPU Util%,0.6032381906192622,0.3967618093807378,0.0,2076.828404
TitanX,densenet40-k12,16,adam,10,imagenet,GPU Util%,0.8215790952514751,0.17842090474852487,0.0002809778027535825,1232.301247
TitanX,densenet40-k12,16,adam,10,imagenet,GPU Mem Util%,0.8474290531048048,0.1525709468951953,0.0,1232.301247
TitanX,densenet40-k12,16,adam,10,imagenet,GPU Memory,0.989884799100871,0.010115200899128969,0.989884799100871,1232.301247
TitanX,densenet40-k12,16,adam,10,imagenet,CPU Util%,0.9997190221972464,0.0002809778027535825,0.0,1232.301247
TitanX,densenet40-k12,16,adam,20,imagenet,GPU Util%,0.8271814453401216,0.1728185546598784,0.0001414227124876255,2454.265841
TitanX,densenet40-k12,16,adam,20,imagenet,GPU Mem Util%,0.8235044548154433,0.17649554518455665,0.0,2454.265841
TitanX,densenet40-k12,16,adam,20,imagenet,GPU Memory,0.9950502050629331,0.004949794937066893,0.9950502050629331,2454.265841
TitanX,densenet40-k12,16,adam,20,imagenet,CPU Util%,0.9998585772875124,0.0001414227124876255,0.0,2454.265841
TitanX,densenet40-k12,32,sgd,10,imagenet,GPU Util%,0.9820823244552058,0.01791767554479419,0.00048426150121065375,712.61688
TitanX,densenet40-k12,32,sgd,10,imagenet,GPU Mem Util%,0.9815980629539952,0.018401937046004842,0.0,712.61688
TitanX,densenet40-k12,32,sgd,10,imagenet,GPU Memory,0.9854721549636803,0.014527845036319613,0.9854721549636803,712.61688
TitanX,densenet40-k12,32,sgd,10,imagenet,CPU Util%,0.9917675544794189,0.008232445520581114,0.0,712.61688
TitanX,densenet40-k12,32,sgd,20,imagenet,GPU Util%,0.5959469602201651,0.40405303977983487,0.004253189892419315,1384.690956
TitanX,densenet40-k12,32,sgd,20,imagenet,GPU Mem Util%,0.6097072804603453,0.3902927195396547,0.0,1384.690956
TitanX,densenet40-k12,32,sgd,20,imagenet,GPU Memory,0.9924943707780836,0.007505629221916437,0.9924943707780836,1384.690956
TitanX,densenet40-k12,32,sgd,20,imagenet,CPU Util%,0.5394045534150613,0.46059544658493873,0.0,1384.690956
TitanX,densenet40-k12,32,adam,10,imagenet,GPU Util%,0.9776230730979613,0.022376926902038786,0.0,693.5828309999999
TitanX,densenet40-k12,32,adam,10,imagenet,GPU Mem Util%,0.9771258080556937,0.022874191944306316,0.0,693.5828309999999
TitanX,densenet40-k12,32,adam,10,imagenet,GPU Memory,0.982098458478369,0.01790154152163103,0.982098458478369,693.5828309999999
TitanX,densenet40-k12,32,adam,10,imagenet,CPU Util%,0.9995027349577325,0.0004972650422675286,0.0,693.5828309999999
TitanX,densenet40-k12,32,adam,20,imagenet,GPU Util%,0.7115979995236961,0.2884020004763039,0.0,1454.884164
TitanX,densenet40-k12,32,adam,20,imagenet,GPU Mem Util%,0.7063586568230531,0.2936413431769469,0.0,1454.884164
TitanX,densenet40-k12,32,adam,20,imagenet,GPU Memory,0.9914265301262205,0.008573469873779471,0.9914265301262205,1454.884164
TitanX,densenet40-k12,32,adam,20,imagenet,CPU Util%,0.9997618480590617,0.00023815194093831864,0.0,1454.884164
TitanX,densenet40-k12,64,sgd,10,imagenet,GPU Util%,0.9756578947368421,0.024342105263157894,0.2355263157894737,524.102658
TitanX,densenet40-k12,64,sgd,10,imagenet,GPU Mem Util%,0.975,0.025,0.0,524.102658
TitanX,densenet40-k12,64,sgd,10,imagenet,GPU Memory,0.9802631578947368,0.019736842105263157,0.9802631578947368,524.102658
TitanX,densenet40-k12,64,sgd,10,imagenet,CPU Util%,0.9993421052631579,0.0006578947368421052,0.0,524.102658
TitanX,densenet40-k12,64,sgd,20,imagenet,GPU Util%,0.9880597014925373,0.011940298507462687,0.1976782752902156,1044.810004
TitanX,densenet40-k12,64,sgd,20,imagenet,GPU Mem Util%,0.987396351575456,0.012603648424543947,0.0,1044.810004
TitanX,densenet40-k12,64,sgd,20,imagenet,GPU Memory,0.9900497512437811,0.009950248756218905,0.9900497512437811,1044.810004
TitanX,densenet40-k12,64,sgd,20,imagenet,CPU Util%,0.9996683250414594,0.0003316749585406302,0.0,1044.810004
TitanX,densenet40-k12,64,adam,10,imagenet,GPU Util%,0.9720779220779221,0.02792207792207792,0.10064935064935066,531.224306
TitanX,densenet40-k12,64,adam,10,imagenet,GPU Mem Util%,0.9714285714285714,0.02857142857142857,0.0,531.224306
TitanX,densenet40-k12,64,adam,10,imagenet,GPU Memory,0.9766233766233766,0.023376623376623377,0.9766233766233766,531.224306
TitanX,densenet40-k12,64,adam,10,imagenet,CPU Util%,0.9993506493506493,0.0006493506493506494,0.0,531.224306
TitanX,densenet40-k12,64,adam,20,imagenet,GPU Util%,0.9854545454545455,0.014545454545454545,0.10975206611570248,1048.006161
TitanX,densenet40-k12,64,adam,20,imagenet,GPU Mem Util%,0.9851239669421488,0.01487603305785124,0.0,1048.006161
TitanX,densenet40-k12,64,adam,20,imagenet,GPU Memory,0.9884297520661157,0.011570247933884297,0.9884297520661157,1048.006161
TitanX,densenet40-k12,64,adam,20,imagenet,CPU Util%,0.9996694214876033,0.00033057851239669424,0.0,1048.006161
TitanX,densenet100-k12,8,sgd,10,imagenet,GPU Util%,0.4784926867929966,0.5215073132070034,7.20513005259745e-05,4819.0679
TitanX,densenet100-k12,8,sgd,10,imagenet,GPU Mem Util%,0.5058721809928669,0.4941278190071331,0.0,4819.0679
TitanX,densenet100-k12,8,sgd,10,imagenet,GPU Memory,0.9967576914763312,0.0032423085236688524,0.9967576914763312,4819.0679
TitanX,densenet100-k12,8,sgd,10,imagenet,CPU Util%,0.471791915844081,0.528208084155919,0.0,4819.0679
TitanX,densenet100-k12,8,sgd,20,imagenet,GPU Util%,0.5863721608668473,0.41362783913315276,0.0,10000.072102
TitanX,densenet100-k12,8,sgd,20,imagenet,GPU Mem Util%,0.5362575536570119,0.4637424463429881,0.0,10000.072102
TitanX,densenet100-k12,8,sgd,20,imagenet,GPU Memory,0.9984371744113357,0.0015628255886643051,0.9984371744113357,10000.072102
TitanX,densenet100-k12,8,sgd,20,imagenet,CPU Util%,0.5640063902201847,0.4359936097798152,0.0,10000.072102
TitanX,densenet100-k12,8,adam,10,imagenet,GPU Util%,0.5517795958324593,0.4482204041675407,0.0,4965.765233
TitanX,densenet100-k12,8,adam,10,imagenet,GPU Mem Util%,0.4974477309279071,0.5025522690720928,0.0,4965.765233
TitanX,densenet100-k12,8,adam,10,imagenet,GPU Memory,0.9958044891965597,0.004195510803440319,0.9958044891965597,4965.765233
TitanX,densenet100-k12,8,adam,10,imagenet,CPU Util%,0.5073071813159918,0.4926928186840081,0.0,4965.765233
TitanX,densenet100-k12,8,adam,20,imagenet,GPU Util%,0.48645862951379015,0.5135413704862098,3.554165481944839e-05,9775.538251
TitanX,densenet100-k12,8,adam,20,imagenet,GPU Mem Util%,0.49438441853852716,0.5056155814614729,0.0,9775.538251
TitanX,densenet100-k12,8,adam,20,imagenet,GPU Memory,0.9978675007108331,0.0021324992891669035,0.9978675007108331,9775.538251
TitanX,densenet100-k12,8,adam,20,imagenet,CPU Util%,0.509987205004265,0.490012794995735,0.0,9775.538251
TitanX,densenet100-k12,16,sgd,10,imagenet,GPU Util%,0.48144540761663585,0.5185545923833642,0.02464205707606896,3569.465305
TitanX,densenet100-k12,16,sgd,10,imagenet,GPU Mem Util%,0.6102074607967274,0.3897925392032726,0.0,3569.465305
TitanX,densenet100-k12,16,sgd,10,imagenet,GPU Memory,0.9956170254212525,0.004382974578747444,0.9956170254212525,3569.465305
TitanX,densenet100-k12,16,sgd,10,imagenet,CPU Util%,0.584007012759326,0.415992987240674,0.0,3569.465305
TitanX,densenet100-k12,16,sgd,20,imagenet,GPU Util%,0.5235797738990587,0.4764202261009413,0.01721772858426754,7347.545013
TitanX,densenet100-k12,16,sgd,20,imagenet,GPU Mem Util%,0.5469466912634218,0.45305330873657823,0.0,7347.545013
TitanX,densenet100-k12,16,sgd,20,imagenet,GPU Memory,0.9979187361051984,0.0020812638948015704,0.9979187361051984,7347.545013
TitanX,densenet100-k12,16,sgd,20,imagenet,CPU Util%,0.65555082541034,0.3444491745896599,0.0,7347.545013
TitanX,densenet100-k12,16,adam,10,imagenet,GPU Util%,0.9925541941564562,0.007445805843543827,0.006786050895381715,3686.548233
TitanX,densenet100-k12,16,adam,10,imagenet,GPU Mem Util%,0.514703110273327,0.48529688972667295,0.0,3686.548233
TitanX,densenet100-k12,16,adam,10,imagenet,GPU Memory,0.9943449575871819,0.005655042412818096,0.9943449575871819,3686.548233
TitanX,densenet100-k12,16,adam,10,imagenet,CPU Util%,0.9999057492931197,9.425070688030161e-05,0.0,3686.548233
TitanX,densenet100-k12,16,adam,20,imagenet,GPU Util%,0.5427552299238407,0.45724477007615927,0.014364214788392943,7211.238645
TitanX,densenet100-k12,16,adam,20,imagenet,GPU Mem Util%,0.5582762942253928,0.4417237057746072,0.0,7211.238645
TitanX,densenet100-k12,16,adam,20,imagenet,GPU Memory,0.9970596741540538,0.0029403258459462065,0.9970596741540538,7211.238645
TitanX,densenet100-k12,16,adam,20,imagenet,CPU Util%,0.26289405186541986,0.7371059481345802,0.0,7211.238645
TitanX,densenet100-k12,32,sgd,10,imagenet,GPU Util%,0.9928790669122161,0.007120933087783917,0.038305709023941065,2833.191406
TitanX,densenet100-k12,32,sgd,10,imagenet,GPU Mem Util%,0.992633517495396,0.007366482504604052,0.0,2833.191406
TitanX,densenet100-k12,32,sgd,10,imagenet,GPU Memory,0.994597912829957,0.005402087170042971,0.994597912829957,2833.191406
TitanX,densenet100-k12,32,sgd,10,imagenet,CPU Util%,0.6162062615101289,0.3837937384898711,0.0,2833.191406
TitanX,densenet100-k12,32,sgd,20,imagenet,GPU Util%,0.9962674764344911,0.003732523565508952,0.19143417473271335,5501.263017
TitanX,densenet100-k12,32,sgd,20,imagenet,GPU Mem Util%,0.9961409502119314,0.0038590497880685772,0.0,5501.263017
TitanX,densenet100-k12,32,sgd,20,imagenet,GPU Memory,0.9971531599924084,0.0028468400075915734,0.9971531599924084,5501.263017
TitanX,densenet100-k12,32,sgd,20,imagenet,CPU Util%,0.49414816220661734,0.5058518377933827,0.0,5501.263017
TitanX,densenet100-k12,32,adam,10,imagenet,GPU Util%,0.9901397903145283,0.009860209685471792,0.07151772341487768,2784.288956
TitanX,densenet100-k12,32,adam,10,imagenet,GPU Mem Util%,0.9898901647528707,0.010109835247129306,0.0,2784.288956
TitanX,densenet100-k12,32,adam,10,imagenet,GPU Memory,0.9925112331502746,0.0074887668497254116,0.9925112331502746,2784.288956
TitanX,densenet100-k12,32,adam,10,imagenet,CPU Util%,0.4209935097353969,0.579006490264603,0.0,2784.288956
TitanX,densenet100-k12,32,adam,20,imagenet,GPU Util%,0.9950788014701302,0.004921198529869806,0.04011711206628044,5583.776486
TitanX,densenet100-k12,32,adam,20,imagenet,GPU Mem Util%,0.9949542141655765,0.005045785834423472,0.0,5583.776486
TitanX,densenet100-k12,32,adam,20,imagenet,GPU Memory,0.9963246745156669,0.0036753254843331466,0.9963246745156669,5583.776486
TitanX,densenet100-k12,32,adam,20,imagenet,CPU Util%,0.46246807450320815,0.5375319254967919,0.0,5583.776486
TitanX,densenet100-k12,64,sgd,10,imagenet,GPU Util%,0.9917551704863052,0.008244829513694802,0.9913359418669648,2487.490464
TitanX,densenet100-k12,64,sgd,10,imagenet,GPU Mem Util%,0.9916154276131918,0.008384572386808273,0.0,2487.490464
TitanX,densenet100-k12,64,sgd,10,imagenet,GPU Memory,0.9937115707098938,0.006288429290106205,0.9937115707098938,2487.490464
TitanX,densenet100-k12,64,sgd,10,imagenet,CPU Util%,0.5053102291783119,0.4946897708216881,0.0,2487.490464
TitanX,densenet100-k12,64,sgd,20,imagenet,GPU Util%,0.9959943780744905,0.004005621925509487,0.9952916373858046,4950.377908
TitanX,densenet100-k12,64,sgd,20,imagenet,GPU Mem Util%,0.9958538299367533,0.004146170063246662,0.0,4950.377908
TitanX,densenet100-k12,64,sgd,20,imagenet,GPU Memory,0.9968376669009136,0.003162333099086437,0.9968376669009136,4950.377908
TitanX,densenet100-k12,64,sgd,20,imagenet,CPU Util%,0.4970484891075193,0.5029515108924807,0.0,4950.377908
TitanX,densenet100-k12,64,adam,10,imagenet,GPU Util%,0.9893085254096085,0.010691474590391558,0.986948069980561,2502.087845
TitanX,densenet100-k12,64,adam,10,imagenet,GPU Mem Util%,0.989030824770897,0.010969175229103028,0.0,2502.087845
TitanX,densenet100-k12,64,adam,10,imagenet,GPU Memory,0.9919466814773674,0.008053318522632602,0.9919466814773674,2502.087845
TitanX,densenet100-k12,64,adam,10,imagenet,CPU Util%,0.5331852263260205,0.46681477367397944,0.0,2502.087845
TitanX,densenet100-k12,64,adam,20,imagenet,GPU Util%,0.9944843957271521,0.005515604272847867,0.9893876981079383,4979.072472
TitanX,densenet100-k12,64,adam,20,imagenet,GPU Mem Util%,0.9942749424003351,0.005725057599664875,0.0,4979.072472
TitanX,densenet100-k12,64,adam,20,imagenet,GPU Memory,0.9958109334636599,0.004189066536340152,0.9958109334636599,4979.072472
TitanX,densenet100-k12,64,adam,20,imagenet,CPU Util%,0.48914333589331843,0.5108566641066815,0.0,4979.072472
TitanX,inception3,8,sgd,10,imagenet,GPU Util%,0.9977875042085518,0.0022124957914482226,0.3243711221201481,7254.163275
TitanX,inception3,8,sgd,10,imagenet,GPU Mem Util%,0.9977394064739551,0.0022605935260449233,0.0,7254.163275
TitanX,inception3,8,sgd,10,imagenet,GPU Memory,0.9982684815545187,0.001731518445481218,0.9982684815545187,7254.163275
TitanX,inception3,8,sgd,10,imagenet,CPU Util%,0.5739983646770237,0.4260016353229763,0.0,7254.163275
TitanX,inception3,8,sgd,20,imagenet,GPU Util%,0.848479825724569,0.15152017427543096,0.27912483424891077,14742.479573
TitanX,inception3,8,sgd,20,imagenet,GPU Mem Util%,0.7166366736124266,0.2833633263875734,0.0,14742.479573
TitanX,inception3,8,sgd,20,imagenet,GPU Memory,0.9991475658268612,0.0008524341731388521,0.9991475658268612,14742.479573
TitanX,inception3,8,sgd,20,imagenet,CPU Util%,0.5664425080507672,0.4335574919492328,0.0,14742.479573
TitanX,inception3,8,adam,10,imagenet,GPU Util%,0.9973156258830178,0.0026843741169821985,0.21018178393143072,7409.456119
TitanX,inception3,8,adam,10,imagenet,GPU Mem Util%,0.9972214373175097,0.0027785626824903455,0.0,7409.456119
TitanX,inception3,8,adam,10,imagenet,GPU Memory,0.9979278515588208,0.002072148441179241,0.9979278515588208,7409.456119
TitanX,inception3,8,adam,10,imagenet,CPU Util%,0.3993595177545446,0.6006404822454554,0.0,7409.456119
TitanX,inception3,8,adam,20,imagenet,GPU Util%,0.8703209182478332,0.12967908175216677,0.23241977043804168,14901.744419
TitanX,inception3,8,adam,20,imagenet,GPU Mem Util%,0.658936519091122,0.34106348090887795,0.0,14901.744419
TitanX,inception3,8,adam,20,imagenet,GPU Memory,0.998969313656594,0.0010306863434059498,0.998969313656594,14901.744419
TitanX,inception3,8,adam,20,imagenet,CPU Util%,0.5924572499414382,0.4075427500585617,0.0,14901.744419
TitanX,inception3,16,sgd,10,imagenet,GPU Util%,0.9970809548521017,0.0029190451478982877,0.9966268811624286,5381.676864999999
TitanX,inception3,16,sgd,10,imagenet,GPU Mem Util%,0.9970160871821484,0.002983912817851583,0.0,5381.676864999999
TitanX,inception3,16,sgd,10,imagenet,GPU Memory,0.9976647638816813,0.00233523611831863,0.9976647638816813,5381.676864999999
TitanX,inception3,16,sgd,10,imagenet,CPU Util%,0.330176440062273,0.669823559937727,0.0,5381.676864999999
TitanX,inception3,16,sgd,20,imagenet,GPU Util%,0.9985136357761406,0.001486364223859377,0.9678169833268708,10806.262984
TitanX,inception3,16,sgd,20,imagenet,GPU Mem Util%,0.5780018094868812,0.42199819051311876,0.0,10806.262984
TitanX,inception3,16,sgd,20,imagenet,GPU Memory,0.9988367584335014,0.0011632415664986429,0.9988367584335014,10806.262984
TitanX,inception3,16,sgd,20,imagenet,CPU Util%,0.6232066692516479,0.3767933307483521,0.0,10806.262984
TitanX,inception3,16,adam,10,imagenet,GPU Util%,0.9962837188441084,0.003716281155891587,0.9923111424360864,5446.218207
TitanX,inception3,16,adam,10,imagenet,GPU Mem Util%,0.9962196450310759,0.0037803549689242005,0.0,5446.218207
TitanX,inception3,16,adam,10,imagenet,GPU Memory,0.997180752226565,0.002819247773434997,0.997180752226565,5446.218207
TitanX,inception3,16,adam,10,imagenet,CPU Util%,0.6325366822579612,0.36746331774203883,0.0,5446.218207
TitanX,inception3,16,adam,20,imagenet,GPU Util%,0.9981714359040165,0.001828564095983575,0.9631399974335942,10883.516113
TitanX,inception3,16,adam,20,imagenet,GPU Mem Util%,0.9981714359040165,0.001828564095983575,0.0,10883.516113
TitanX,inception3,16,adam,20,imagenet,GPU Memory,0.9986526369819069,0.0013473630180931605,0.9986526369819069,10883.516113
TitanX,inception3,16,adam,20,imagenet,CPU Util%,0.5965610162966765,0.4034389837033235,0.0,10883.516113
TitanX,inception3,32,sgd,10,imagenet,GPU Util%,0.9967875499714449,0.0032124500285551113,0.9967875499714449,4888.588224
TitanX,inception3,32,sgd,10,imagenet,GPU Mem Util%,0.9967161621930326,0.0032838378069674472,0.0,4888.588224
TitanX,inception3,32,sgd,10,imagenet,GPU Memory,0.9975014277555683,0.002498572244431753,0.9975014277555683,4888.588224
TitanX,inception3,32,sgd,10,imagenet,CPU Util%,0.5763849229011994,0.4236150770988007,0.0,4888.588224
TitanX,inception3,32,sgd,20,imagenet,GPU Util%,0.9983917083631165,0.0016082916368834882,0.9982844889206576,9764.426388
TitanX,inception3,32,sgd,20,imagenet,GPU Mem Util%,0.33749106504646176,0.6625089349535382,0.0,9764.426388
TitanX,inception3,32,sgd,20,imagenet,GPU Memory,0.9987133666904932,0.0012866333095067906,0.9987133666904932,9764.426388
TitanX,inception3,32,sgd,20,imagenet,CPU Util%,0.422373123659757,0.577626876340243,0.0,9764.426388
TitanX,inception3,32,adam,10,imagenet,GPU Util%,0.995954003407155,0.004045996592844974,0.9958120386144236,4913.734313
TitanX,inception3,32,adam,10,imagenet,GPU Mem Util%,0.9958830210107893,0.0041169789892106755,0.0,4913.734313
TitanX,inception3,32,adam,10,imagenet,GPU Memory,0.9968767745599092,0.0031232254400908573,0.9968767745599092,4913.734313
TitanX,inception3,32,adam,10,imagenet,CPU Util%,0.5831203861442362,0.4168796138557638,0.0,4913.734313
TitanX,inception3,32,adam,20,imagenet,GPU Util%,0.9979640675786692,0.0020359324213308568,0.9979283494660142,9771.865396
TitanX,inception3,32,adam,20,imagenet,GPU Mem Util%,0.6129228131585527,0.3870771868414473,0.0,9771.865396
TitanX,inception3,32,adam,20,imagenet,GPU Memory,0.9984284030431831,0.0015715969568168018,0.9984284030431831,9771.865396
TitanX,inception3,32,adam,20,imagenet,CPU Util%,0.57984784084009,0.42015215915991,0.0,9771.865396
TitanX,inception3,64,sgd,10,imagenet,GPU Util%,0.9967011216186497,0.003298878381350341,0.9965545048017007,4757.82417
TitanX,inception3,64,sgd,10,imagenet,GPU Mem Util%,0.6091195660142218,0.39088043398577815,0.0,4757.82417
TitanX,inception3,64,sgd,10,imagenet,GPU Memory,0.9973608972949197,0.0026391027050802728,0.9973608972949197,4757.82417
TitanX,inception3,64,sgd,10,imagenet,CPU Util%,0.4128729565281138,0.5871270434718863,0.0,4757.82417
TitanX,inception3,64,sgd,20,imagenet,GPU Util%,0.9982977463642083,0.001702253635791733,0.9981867298227436,9426.974738
TitanX,inception3,64,sgd,20,imagenet,GPU Mem Util%,0.5814676386781631,0.41853236132183697,0.0,9426.974738
TitanX,inception3,64,sgd,20,imagenet,GPU Memory,0.9986678015024238,0.0013321984975761389,0.9986678015024238,9426.974738
TitanX,inception3,64,sgd,20,imagenet,CPU Util%,0.40768974577212,0.59231025422788,0.0,9426.974738
TitanX,inception3,64,adam,10,imagenet,GPU Util%,0.9958143633426347,0.004185636657365252,0.9957409311205757,4747.811231
TitanX,inception3,64,adam,10,imagenet,GPU Mem Util%,0.44617418123072405,0.553825818769276,0.0,4747.811231
TitanX,inception3,64,adam,10,imagenet,GPU Memory,0.9968424144514613,0.003157585548538699,0.9968424144514613,4747.811231
TitanX,inception3,64,adam,10,imagenet,CPU Util%,0.4308268468203848,0.5691731531796153,0.0,4747.811231
TitanX,inception3,64,adam,20,imagenet,GPU Util%,0.9979024067122986,0.0020975932877014794,0.9978288069478177,9479.618933
TitanX,inception3,64,adam,20,imagenet,GPU Mem Util%,0.4184514609553249,0.5815485390446751,0.0,9479.618933
TitanX,inception3,64,adam,20,imagenet,GPU Memory,0.9983808051814235,0.0016191948185765804,0.9983808051814235,9479.618933
TitanX,inception3,64,adam,20,imagenet,CPU Util%,0.5864797232648855,0.41352027673511443,0.0,9479.618933
TitanX,inception4,8,sgd,10,imagenet,GPU Util%,0.9984579006888044,0.001542099311195641,0.9069600082245297,13589.326163
TitanX,inception4,8,sgd,10,imagenet,GPU Mem Util%,0.9984579006888044,0.001542099311195641,0.0,13589.326163
TitanX,inception4,8,sgd,10,imagenet,GPU Memory,0.9988434255166033,0.0011565744833967307,0.9988434255166033,13589.326163
TitanX,inception4,8,sgd,10,imagenet,CPU Util%,0.5032384085535109,0.4967615914464892,0.0,13589.326163
TitanX,inception4,8,sgd,20,imagenet,GPU Util%,0.9992314195680578,0.0007685804319422028,0.9081674480567725,27271.053317
TitanX,inception4,8,sgd,20,imagenet,GPU Mem Util%,0.857658904004304,0.14234109599569594,0.0,27271.053317
TitanX,inception4,8,sgd,20,imagenet,GPU Memory,0.9994235646760433,0.000576435323956652,0.9994235646760433,27271.053317
TitanX,inception4,8,sgd,20,imagenet,CPU Util%,0.41521276868290935,0.5847872313170906,0.0,27271.053317
TitanX,inception4,8,adam,10,imagenet,GPU Util%,0.9980463368816531,0.0019536631183469004,0.4575579211020664,13943.590509
TitanX,inception4,8,adam,10,imagenet,GPU Mem Util%,0.9979962429555417,0.0020037570444583594,0.0,13943.590509
TitanX,inception4,8,adam,10,imagenet,GPU Memory,0.9985472761427677,0.0014527238572323105,0.9985472761427677,13943.590509
TitanX,inception4,8,adam,10,imagenet,CPU Util%,0.5879524107701941,0.4120475892298059,0.0,13943.590509
TitanX,inception4,8,adam,20,imagenet,GPU Util%,0.9989988213973412,0.0010011786026588262,0.8867400864308617,27554.338368
TitanX,inception4,8,adam,20,imagenet,GPU Mem Util%,0.998986148250472,0.0010138517495279253,0.0,27554.338368
TitanX,inception4,8,adam,20,imagenet,GPU Memory,0.9992649574815923,0.0007350425184077459,0.9992649574815923,27554.338368
TitanX,inception4,8,adam,20,imagenet,CPU Util%,0.35193328855488104,0.648066711445119,0.0,27554.338368
TitanX,inception4,16,sgd,10,imagenet,GPU Util%,0.9981355075211731,0.0018644924788269498,0.9970610542282897,11045.791421
TitanX,inception4,16,sgd,10,imagenet,GPU Mem Util%,0.47835292630514475,0.5216470736948553,0.0,11045.791421
TitanX,inception4,16,sgd,10,imagenet,GPU Memory,0.9985779294653014,0.001422070534698521,0.9985779294653014,11045.791421
TitanX,inception4,16,sgd,10,imagenet,CPU Util%,0.5494248514726331,0.45057514852736696,0.0,11045.791421
TitanX,inception4,16,sgd,20,imagenet,GPU Util%,0.9990507530692317,0.0009492469307682572,0.9760631565624605,22067.076864
TitanX,inception4,16,sgd,20,imagenet,GPU Mem Util%,0.4173838754588027,0.5826161245411973,0.0,22067.076864
TitanX,inception4,16,sgd,20,imagenet,GPU Memory,0.9992722440197443,0.0007277559802556638,0.9992722440197443,22067.076864
TitanX,inception4,16,sgd,20,imagenet,CPU Util%,0.5518763447664853,0.4481236552335148,0.0,22067.076864
TitanX,inception4,16,adam,10,imagenet,GPU Util%,0.9975284387971736,0.002471561202826452,0.993155676669096,11013.52003
TitanX,inception4,16,adam,10,imagenet,GPU Mem Util%,0.5247314553693083,0.47526854463069174,0.0,11013.52003
TitanX,inception4,16,adam,10,imagenet,GPU Memory,0.998225545803099,0.0017744541969010425,0.998225545803099,11013.52003
TitanX,inception4,16,adam,10,imagenet,CPU Util%,0.5522988687854494,0.4477011312145505,0.0,11013.52003
